"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","con","sex","age","moliv","faliv","sib","cuz","roma","sibliv","cuzliv","orient","init","sibgen","cond","init.1","n_switch_so","n_switch_os","loc_so","loc_os","wtr_so_est","wtr_os_est","WTRos_1","WTRos_10","WTRos_2","WTRos_3","WTRos_4","WTRos_5","WTRos_6","WTRos_7","WTRos_8","WTRos_9","WTRso_1","WTRso_10","WTRso_2","WTRso_3","WTRso_4","WTRso_5","WTRso_6","WTRso_7","WTRso_8","WTRso_9","scenario","grateful","happy","obligated","want","scenario_val","log_scenario_val","mean_log_val"
"2013-12-18 15:02:22","2013-12-18 15:08:49","IP Address","184.91.223.63",NA,"387","true","2013-12-18 15:08:49","R_aeGaGID2y3vsFOR",NA,NA,NA,NA,"1","1","7","1","1","2","1","2",NA,"1",NA,"Alex",NA,"your father","Alex",0,1,1,1,1.13333333333333,1.13333333333333,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,"S3",5,4,4,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:57:46","2013-12-18 12:00:02","IP Address","74.60.237.188",NA,"136","false","2013-12-18 12:00:57","R_afMXSNGdUCabIa1",NA,NA,NA,NA,"1","1","11","1","1","1","1","1","1","1","2","Megan",NA,"your romantic partner","Megan",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S3",NA,NA,NA,NA,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:05:17","2013-12-18 15:12:34","IP Address","198.24.223.166",NA,"437","true","2013-12-18 15:12:34","R_aftnpP5Bs97IuKp",NA,NA,NA,NA,"1","1","16","1","1","2","1","2",NA,"1",NA,"Robert",NA,"your cousin","Robert",1,1,3,9,0.933333333333333,0.133333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,"S3",2,2,2,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:47:01","2013-12-18 11:59:05","IP Address","112.202.31.4",NA,"724","false","2013-12-18 12:00:58","R_afwct2Fw3C3PHAF",NA,NA,NA,NA,"1","1","25","1","1","1","1","1","1","1","2","Gloria",NA,"your cousin","Gloria",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",NA,NA,NA,NA,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:35:16","2013-12-18 16:19:41","IP Address","173.200.125.26",NA,"2665","true","2013-12-18 16:19:41","R_aga68N1pr4IeFXD",NA,NA,NA,NA,"1","2","20","1","1","1","1","2","1","1",NA,"Brooke",NA,"your cousin","Brooke",1,1,8,5,0.266666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S3",3,2,2,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:59:31","2013-12-18 15:04:44","IP Address","24.252.67.20",NA,"313","true","2013-12-18 15:04:44","R_agAn3y0GMF4mnGJ",NA,NA,NA,NA,"1","1","14","1","1","2","1","1",NA,"1","2","Missy",NA,"your romantic partner","Missy",1,1,6,5,0.533333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S3",4,4,2,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:02:58","2013-12-18 15:20:35","IP Address","70.15.189.183",NA,"1057","true","2013-12-18 15:20:36","R_agfXeFfxrD5TZ53",NA,NA,NA,NA,"1","1","7","1","1","1","1","2","1","1",NA,"Erika","2","your oldest living sibling","Erika",1,1,9,10,0.133333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"S3",3,1,1,1,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:13:37","2013-12-18 15:25:01","IP Address","71.11.218.160",NA,"684","true","2013-12-18 15:25:01","R_ahE7uEjFcYboqIB",NA,NA,NA,NA,"1","2","10","1","1","1","1","2","1","1",NA,"Jim",NA,"your father","Jim",1,1,8,3,0.266666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S3",2,1,1,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:12:53","2013-12-18 15:17:12","IP Address","142.136.54.77",NA,"259","true","2013-12-18 15:17:12","R_ahLmSKtToXaZMPP",NA,NA,NA,NA,"1","1","7","1","1","1","1","2","1","1",NA,"Jenna","2","your oldest living sibling","Jenna",1,1,5,5,0.666666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S3",1,1,1,1,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:48:33","2013-12-18 11:57:28","IP Address","50.23.131.239",NA,"535","true","2013-12-18 11:57:28","R_ahOcvjHE5nMc58x",NA,NA,NA,NA,"1","2","8","1","1","2","1","1",NA,"1","1","ada",NA,"your mother","ada",0,1,1,5,1.13333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S3",6,6,6,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:54:53","2013-12-18 14:58:49","IP Address","68.96.187.147",NA,"236","true","2013-12-18 14:58:50","R_ai2VZNWz3Xv6MrX",NA,NA,NA,NA,"1","1","26","1","1","1","1","1","1","1","2","Gary",NA,"an acquaintance","Gary",1,1,8,6,0.266666666666667,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S3",4,4,6,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:32:29","2013-12-18 15:32:29","IP Address","50.146.74.170",NA,"-21222","true","2013-12-18 09:38:48","R_ai4XcXEktTWgfGZ",NA,NA,NA,NA,"1","1","10","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,10,2,0.0333333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"S3",6,6,6,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:03:24","2013-12-18 15:03:24","IP Address","204.155.22.30",NA,"-21278","true","2013-12-18 09:08:46","R_aVjF4AX5OlO3gz3",NA,NA,NA,NA,"1","2","19","1","1","1","1","1","1","1","2","Yami",NA,"your closest friend","Yami",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S3",3,3,1,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:28:15","2013-12-18 15:37:27","IP Address","24.99.155.81",NA,"552","false","2013-12-25 15:37:39","R_aVJP2WZ4EicXnJX",NA,NA,NA,NA,"1","1","16","1","1","1","1","2","1","1",NA,"Jesse",NA,"your closest friend","Jesse",1,1,5,5,0.666666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S3",2,3,3,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:55:37","2013-12-18 15:00:45","IP Address","67.87.169.242",NA,"308","true","2013-12-18 15:00:45","R_aXxSLAMpTyNzFv7",NA,NA,NA,NA,"1","1","9","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,7,7,0.4,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,"S3",2,2,2,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:12:06","2013-12-18 15:20:25","IP Address","98.83.198.127",NA,"499","true","2013-12-18 15:20:26","R_aXZObeIvv1LG8dv",NA,NA,NA,NA,"1","1","19","1","1","1","1","1","1","1","2","Blake",NA,"an acquaintance","Blake",1,1,8,6,0.266666666666667,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S3",5,5,2,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:02:40","2013-12-18 15:10:14","IP Address","172.8.27.70",NA,"454","true","2013-12-18 15:10:14","R_b1KBKQ3ss9ZNgrP",NA,NA,NA,NA,"1","1","4","1","1","1","1","2","1","1",NA,"Candy",NA,"your mother","Candy",1,1,6,7,0.533333333333333,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,"S3",3,3,1,1,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:53:24","2013-12-18 15:02:53","IP Address","24.184.214.235",NA,"569","true","2013-12-18 15:02:53","R_b3d9T6hvEUiLifj",NA,NA,NA,NA,"1","2","9","1","1","1","1","1","1","1","1","Anita",NA,"your closest friend","Anita",1,1,5,3,0.666666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S3",4,5,1,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:50:11","2013-12-18 11:56:56","IP Address","50.162.82.39",NA,"405","true","2013-12-18 11:56:56","R_b3ogC39MMHuTh4x",NA,NA,NA,NA,"1","1","11","1","1","1","1","2","1","1",NA,"Sarah",NA,"your cousin","Sarah",1,1,4,6,0.8,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,"S3",3,3,2,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:05:26","2013-12-18 15:13:29","IP Address","155.41.96.63",NA,"483","true","2013-12-18 15:13:30","R_b4q6J3w417ie83X",NA,NA,NA,NA,"1","1","3","1","1","1","1","2","1","1",NA,"Shaina","2","your oldest living sibling","Shaina",0,1,1,5,1.13333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S3",3,3,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:25:33","2013-12-18 15:30:51","IP Address","66.215.182.164",NA,"318","true","2013-12-18 15:30:51","R_b77ffoBjuI2UFM1",NA,NA,NA,NA,"1","1","17","1","1","1","1","2","1","1",NA,"Chris",NA,"your closest friend","Chris",1,1,6,6,0.533333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S3",3,2,2,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:31:33","2013-12-18 15:37:47","IP Address","38.98.146.1",NA,"374","true","2013-12-18 15:37:47","R_b7pNTjJbJD1qBa5",NA,NA,NA,NA,"1","2","6","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,1,9,10,0.133333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"S3",5,5,1,1,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:03:57","2013-12-18 15:12:20","IP Address","71.23.50.237",NA,"503","true","2013-12-18 15:12:20","R_b7Q5GvnQg5DYV1j",NA,NA,NA,NA,"1","2","40","2","1","2","2","2",NA,NA,NA,"Robert",NA,"your father","Robert",1,0,6,NA,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"S3",2,2,2,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:49:33","2013-12-18 11:58:49","IP Address","69.85.195.178",NA,"556","true","2013-12-18 11:58:50","R_b7SYZwqQQxjmpyB",NA,NA,NA,NA,"1","1","21","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,7,8,0.4,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,"S3",6,6,2,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:47:04","2013-12-18 15:58:24","IP Address","75.128.64.192",NA,"680","true","2013-12-18 15:58:24","R_b95CWr8aVuTEIQJ",NA,NA,NA,NA,"1","1","16","1","1","2","1","2",NA,"1",NA,"Tammy",NA,"your mother","Tammy",1,1,3,6,0.933333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",4,4,3,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:51:30","2013-12-18 12:00:06","IP Address","41.93.150.36",NA,"516","false","2013-12-18 12:00:58","R_b9puu8GIS9oqsM5",NA,NA,NA,NA,"1","1","23","1","1","1","1","1","1","1","2","ralph",NA,"your father","ralph",1,0,3,1,0.933333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",3,3,3,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:55:35","2013-12-18 16:04:32","IP Address","72.49.35.116",NA,"537","true","2013-12-18 16:04:32","R_ba7nTJEhAupRHwh",NA,NA,NA,NA,"1","1","10","1","2","1","1","2","1","1",NA,"joanne",NA,"your mother","joanne",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S3",5,4,6,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:50:36","2013-12-18 14:56:39","IP Address","75.62.44.149",NA,"363","true","2013-12-18 14:56:39","R_bBAU3DrdM9lbrGR",NA,NA,NA,NA,"1","1","46","1","2","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,8,10,0.266666666666667,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"S3",3,3,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:52:03","2013-12-18 12:00:08","IP Address","107.205.218.238",NA,"485","false","2013-12-18 12:00:59","R_bBkvjXlfdOIOYXX",NA,NA,NA,NA,"1","2","27","1","1","1","1","1","1","1","1","Jae","1","your oldest living sibling","Jae",1,0,9,1,0.133333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,"S3",3,2,3,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:48:01","2013-12-18 14:53:55","IP Address","198.45.157.121",NA,"354","true","2013-12-18 14:53:55","R_bCURFBiR7pboFuJ",NA,NA,NA,NA,"1","1","12","2","1","2","1","2",NA,"1",NA,"Patrick",NA,"your cousin","Patrick",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S3",2,2,2,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:48:40","2013-12-18 11:54:06","IP Address","93.122.135.158",NA,"326","true","2013-12-18 11:54:06","R_bd2kyN4pcPMD20R",NA,NA,NA,NA,"1","1","8","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,0,8,1,0.266666666666667,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S3",4,4,4,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:19:14","2013-12-18 15:23:36","IP Address","71.54.171.254",NA,"262","true","2013-12-18 15:23:37","R_bdsrcUEv9b5Tkod",NA,NA,NA,NA,"1","1","6","1","1","1","1","2","1","1",NA,"Sheila",NA,"your mother","Sheila",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S3",5,5,6,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:48:28","2013-12-18 11:56:20","IP Address","23.112.9.11",NA,"472","true","2013-12-18 11:56:21","R_bdURpzkfFq1ZxRz",NA,NA,NA,NA,"1","1","17","1","1","1","1","1","1","1","2","Doug",NA,"your father","Doug",1,0,3,1,0.933333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",4,3,2,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:56:21","2013-12-18 12:00:04","IP Address","68.113.146.218",NA,"223","false","2013-12-18 12:00:59","R_bDUsL6bqF0O9Y0t",NA,NA,NA,NA,"1","2","22","1","1","1","1","1","1","1","1","Vickie ",NA,"your mother","Vickie ",1,0,3,1,0.933333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",4,4,5,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:03:08","2013-12-18 15:10:13","IP Address","71.236.237.124",NA,"425","true","2013-12-18 15:10:13","R_bEGjw5W8OjSVRzv",NA,NA,NA,NA,"1","1","5","1","2","1","1","2","1","1",NA,"Luke",NA,"your closest friend","Luke",1,1,7,8,0.4,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,"S3",4,4,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:27:28","2013-12-18 15:33:25","IP Address","24.60.148.77",NA,"357","true","2013-12-18 15:33:25","R_bEgzhVLNS3lbwt7",NA,NA,NA,NA,"1","1","24","1","2","1","1","1","1","1","2","Cheryl",NA,"your cousin","Cheryl",1,1,8,10,0.266666666666667,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"S3",5,5,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:49:23","2013-12-18 11:55:01","IP Address","68.193.65.124",NA,"338","true","2013-12-18 11:55:02","R_bEHAS4lYlxvHBEF",NA,NA,NA,NA,"1","1","14","1","1","2","1","2",NA,"1",NA,"sally",NA,"your mother","sally",0,0,1,NA,1.13333333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"S3",5,5,4,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:54:15","2013-12-18 16:01:26","IP Address","173.20.100.146",NA,"431","true","2013-12-18 16:01:26","R_bf4GgX3iaVskYnz",NA,NA,NA,NA,"1","2","17","2","1","2","1","2",NA,"1",NA,NA,NA,"a stranger","a stranger",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S3",5,5,5,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:12:22","2013-12-18 15:22:08","IP Address","74.110.234.37",NA,"586","true","2013-12-18 15:22:08","R_bfQPtawCScldQTr",NA,NA,NA,NA,"1","2","6","1","1","1","1","1","1","1","1","Colleen",NA,"your closest friend","Colleen",1,1,3,4,0.933333333333333,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",5,5,2,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:27:00","2013-12-18 15:30:54","IP Address","207.145.29.134",NA,"234","true","2013-12-18 15:30:54","R_bgbzke6VCe57XbT",NA,NA,NA,NA,"1","1","15","1","1","1","1","1","1","1","2","David",NA,"your closest friend","David",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",4,4,3,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:52:21","2013-12-18 16:04:46","IP Address","76.101.199.97",NA,"745","true","2013-12-18 16:04:46","R_bI9NCsKicgel8nX",NA,NA,NA,NA,"1","1","16","1","1","1","1","2","1","1",NA,"cassie","2","your oldest living sibling","cassie",1,1,3,6,0.933333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",3,3,1,2,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:51:59","2013-12-18 11:55:19","IP Address","209.131.252.168",NA,"200","false","2013-12-18 12:00:59","R_bILSyNcV902ac5L",NA,NA,NA,NA,"1","1","5","1","1","2","1","2",NA,"1",NA,"Helga",NA,"your mother","Helga",1,1,8,2,0.266666666666667,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S3",6,6,6,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:51:21","2013-12-18 12:00:02","IP Address","50.175.89.137",NA,"521","false","2013-12-18 12:00:59","R_bIRrb9m4rwnOjtP",NA,NA,NA,NA,"1","2","23","1","1","1","1","2","1","1",NA,"Tish",NA,"your closest friend","Tish",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",6,6,1,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:51:20","2013-12-18 11:55:21","IP Address","98.70.58.231",NA,"241","true","2013-12-18 11:55:21","R_bJCj1doGjG7Jy8B",NA,NA,NA,NA,"1","1","28","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S3",5,4,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:49:42","2013-12-18 14:56:21","IP Address","72.152.186.178",NA,"399","true","2013-12-18 14:56:21","R_bjfckX3UHLfS28d",NA,NA,NA,NA,"1","1","18","1","1","1","1","2","1","1",NA,"Ann",NA,"your mother","Ann",1,1,5,5,0.666666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S3",5,3,5,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:17:57","2013-12-18 15:24:14","IP Address","75.39.17.24",NA,"377","false","2013-12-25 15:24:36","R_bJg5a8wWTmEneO9",NA,NA,NA,NA,"1","1","2","1","1","1","1","2","1","1",NA,"Stephanie","2","your oldest living sibling","Stephanie",1,1,5,5,0.666666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S3",4,4,4,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:52:58","2013-12-18 15:00:02","IP Address","70.126.19.222",NA,"424","true","2013-12-18 15:00:02","R_bkjykWzm3yc93FP",NA,NA,NA,NA,"1","1","13","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,6,8,0.533333333333333,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,"S3",3,3,3,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:56:12","2013-12-18 12:00:08","IP Address","66.89.55.81",NA,"236","true","2013-12-18 12:00:09","R_bl5AW2LIRpJpOOp",NA,NA,NA,NA,"1","2","15","1","1","1","1","1","1","1","1","Gary",NA,"your cousin","Gary",1,1,8,8,0.266666666666667,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"S3",4,5,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:06:10","2013-12-18 15:10:04","IP Address","72.201.22.8",NA,"234","true","2013-12-18 15:10:04","R_bl5WTdRhHoCNQhv",NA,NA,NA,NA,"1","2","3","1","1","1","1","1","1","1","1","Luke",NA,"an acquaintance","Luke",1,1,9,10,0.133333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"S3",4,4,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:28:09","2013-12-18 15:33:52","IP Address","96.27.34.216",NA,"343","true","2013-12-18 15:33:52","R_bmtEIXfCijXSeAl",NA,NA,NA,NA,"1","1","15","1","1","1","1","2","1","1",NA,"rick",NA,"your father","rick",1,1,6,3,0.533333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S3",3,3,3,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:04:54","2013-12-18 15:04:54","IP Address","76.177.195.169",NA,"-21254","true","2013-12-18 09:10:40","R_bNHrn2t8SFYS9HD",NA,NA,NA,NA,"1","2","3","1","1","1","1","2","1","1",NA,"Lena",NA,"an acquaintance","Lena",1,1,3,6,0.933333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S3",6,6,6,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:51:48","2013-12-18 11:59:46","IP Address","75.133.145.225",NA,"478","false","2013-12-18 12:00:59","R_bNoEmJj0AjnjlGJ",NA,NA,NA,NA,"1","2","16","1","2","1","1","1","1","1","1","Ronnie","1","your oldest living sibling","Ronnie",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S3",5,5,4,4,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:55:20","2013-12-18 12:00:02","IP Address","76.122.43.252",NA,"282","false","2013-12-18 12:01:00","R_bNr8TOl4k26ZScJ",NA,NA,NA,NA,"1","1","5","1","1","1","1","2","1","1",NA,"Delaila",NA,"your mother","Delaila",1,1,2,4,1.06666666666667,0.8,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S3",4,5,5,5,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 14:54:12","2013-12-18 15:01:26","IP Address","204.116.38.171",NA,"434","true","2013-12-18 15:01:26","R_bplw0c0X48RKYwl",NA,NA,NA,NA,"1","2","33","2","2","1","1","1","1","1","2","Billy",NA,"an acquaintance","Billy",1,1,5,6,0.666666666666667,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S3",5,5,3,6,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:07:44","2013-12-18 15:15:35","IP Address","192.103.194.166",NA,"471","true","2013-12-18 15:15:35","R_bPZNAH7yETF9NZP",NA,NA,NA,NA,"1","1","22","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,1,7,10,0.4,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,"S3",4,3,3,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:07:06","2013-12-18 15:14:12","IP Address","149.152.121.38",NA,"426","true","2013-12-18 15:14:12","R_bq09vHLUpY0YlVz",NA,NA,NA,NA,"1","1","2","1","1","1","1","1","1","1","2","Jodi",NA,"your mother","Jodi",0,1,1,6,1.13333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S3",4,4,4,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 15:15:03","2013-12-18 15:37:59","IP Address","198.228.192.20",NA,"1376","true","2013-12-18 15:38:00","R_bQ2wdMUHjpkDWcJ",NA,NA,NA,NA,"1","1","17","1","1","1","1","1","1","1","2","Nick ",NA,"your closest friend","Nick ",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S3",3,3,3,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:54:18","2013-12-18 11:59:31","IP Address","69.138.58.49",NA,"313","true","2013-12-18 11:59:31","R_bQHCtgqx3RbqlX7",NA,NA,NA,NA,"1","1","22","1","2","1","1","1","1","1","2","lia",NA,"your mother","lia",0,0,1,1,1.13333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S3",6,6,1,3,863.497487922705,2.93626107846064,0.849286097439563
"2013-12-18 11:54:21","2013-12-18 12:00:01","IP Address","72.222.150.82",NA,"340","false","2013-12-18 12:01:00","R_bQJrvOfJ8LnS5nv",NA,NA,NA,NA,"1","1","10","1","3","1","2","2","1",NA,NA,NA,NA,"a stranger","a stranger",1,1,9,7,0.133333333333333,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,"S3",5,4,3,4,863.497487922705,2.93626107846064,0.849286097439563
